Output_every: 10
// The column headers in this file can be edited and determine the output for the next run.
Var: 	 time_years              	 integrity               	
Data:	 4.81164384              	 5.87633952e-1           	
Data:	 4.81221461              	 5.87621591e-1           	
Data:	 4.81278539              	 5.87609225e-1           	
Data:	 4.81335616              	 5.87596853e-1           	
Data:	 4.81392694              	 5.87584475e-1           	
Data:	 4.81449772              	 5.87572092e-1           	
Data:	 4.81506849              	 5.87559703e-1           	
Data:	 4.81563927              	 5.87547309e-1           	
Data:	 4.81621005              	 5.87534909e-1           	
Data:	 4.81678082              	 5.87522503e-1           	
Data:	 4.81735160              	 5.87510092e-1           	
Data:	 4.81792237              	 5.87497675e-1           	
Data:	 4.81849315              	 5.87485253e-1           	
Data:	 4.81906393              	 5.87472825e-1           	
Data:	 4.81963470              	 5.87460391e-1           	
Data:	 4.82020548              	 5.87447951e-1           	
Data:	 4.82077626              	 5.87435505e-1           	
Data:	 4.82134703              	 5.87423054e-1           	
Data:	 4.82191781              	 5.87410597e-1           	
Data:	 4.82248858              	 5.87398134e-1           	
Data:	 4.82305936              	 5.87385665e-1           	
Data:	 4.82363014              	 5.87373191e-1           	
Data:	 4.82420091              	 5.87360710e-1           	
Data:	 4.82477169              	 5.87348224e-1           	
Data:	 4.82534247              	 5.87335732e-1           	
Data:	 4.82591324              	 5.87323235e-1           	
Data:	 4.82648402              	 5.87310731e-1           	
Data:	 4.82705479              	 5.87298222e-1           	
Data:	 4.82762557              	 5.87285706e-1           	
Data:	 4.82819635              	 5.87273185e-1           	
Data:	 4.82876712              	 5.87260657e-1           	
Data:	 4.82933790              	 5.87248124e-1           	
Data:	 4.82990868              	 5.87235584e-1           	
Data:	 4.83047945              	 5.87223038e-1           	
Data:	 4.83105023              	 5.87210486e-1           	
Data:	 4.83162100              	 5.87197928e-1           	
Data:	 4.83219178              	 5.87185363e-1           	
Data:	 4.83276256              	 5.87172792e-1           	
Data:	 4.83333333              	 5.87160215e-1           	
Data:	 4.83390411              	 5.87147631e-1           	
Data:	 4.83447489              	 5.87135042e-1           	
Data:	 4.83504566              	 5.87122445e-1           	
Data:	 4.83561644              	 5.87109842e-1           	
Data:	 4.83618721              	 5.87097233e-1           	
Data:	 4.83675799              	 5.87084618e-1           	
Data:	 4.83732877              	 5.87071996e-1           	
Data:	 4.83789954              	 5.87059368e-1           	
Data:	 4.83847032              	 5.87046734e-1           	
Data:	 4.83904110              	 5.87034093e-1           	
Data:	 4.83961187              	 5.87021445e-1           	
Data:	 4.84018265              	 5.87008791e-1           	
Data:	 4.84075342              	 5.86996131e-1           	
Data:	 4.84132420              	 5.86983463e-1           	
Data:	 4.84189498              	 5.86970789e-1           	
Data:	 4.84246575              	 5.86958108e-1           	
Data:	 4.84303653              	 5.86945420e-1           	
Data:	 4.84360731              	 5.86932726e-1           	
Data:	 4.84417808              	 5.86920024e-1           	
Data:	 4.84474886              	 5.86907315e-1           	
Data:	 4.84531963              	 5.86894600e-1           	
Data:	 4.84589041              	 5.86881877e-1           	
Data:	 4.84646119              	 5.86869147e-1           	
Data:	 4.84703196              	 5.86856411e-1           	
Data:	 4.84760274              	 5.86843667e-1           	
Data:	 4.84817352              	 5.86830916e-1           	
Data:	 4.84874429              	 5.86818158e-1           	
Data:	 4.84931507              	 5.86805393e-1           	
Data:	 4.84988584              	 5.86792621e-1           	
Data:	 4.85045662              	 5.86779842e-1           	
Data:	 4.85102740              	 5.86767056e-1           	
Data:	 4.85159817              	 5.86754262e-1           	
Data:	 4.85216895              	 5.86741460e-1           	
Data:	 4.85273973              	 5.86728651e-1           	
Data:	 4.85331050              	 5.86715835e-1           	
Data:	 4.85388128              	 5.86703011e-1           	
Data:	 4.85445205              	 5.86690179e-1           	
Data:	 4.85502283              	 5.86677339e-1           	
Data:	 4.85559361              	 5.86664491e-1           	
Data:	 4.85616438              	 5.86651636e-1           	
Data:	 4.85673516              	 5.86638772e-1           	
Data:	 4.85730594              	 5.86625901e-1           	
Data:	 4.85787671              	 5.86613022e-1           	
Data:	 4.85844749              	 5.86600134e-1           	
Data:	 4.85901826              	 5.86587239e-1           	
Data:	 4.85958904              	 5.86574335e-1           	
Data:	 4.86015982              	 5.86561424e-1           	
Data:	 4.86073059              	 5.86548504e-1           	
Data:	 4.86130137              	 5.86535576e-1           	
Data:	 4.86187215              	 5.86522640e-1           	
Data:	 4.86244292              	 5.86509696e-1           	
Data:	 4.86301370              	 5.86496743e-1           	
Data:	 4.86358447              	 5.86483782e-1           	
Data:	 4.86415525              	 5.86470812e-1           	
Data:	 4.86472603              	 5.86457834e-1           	
Data:	 4.86529680              	 5.86444847e-1           	
Data:	 4.86586758              	 5.86431851e-1           	
Data:	 4.86643836              	 5.86418847e-1           	
Data:	 4.86700913              	 5.86405833e-1           	
Data:	 4.86757991              	 5.86392810e-1           	
Data:	 4.86815068              	 5.86379779e-1           	
Data:	 4.86872146              	 5.86366738e-1           	
Data:	 4.86929224              	 5.86353688e-1           	
Data:	 4.86986301              	 5.86340629e-1           	
Data:	 4.87043379              	 5.86327560e-1           	
Data:	 4.87100457              	 5.86314482e-1           	
Data:	 4.87157534              	 5.86301395e-1           	
Data:	 4.87214612              	 5.86288298e-1           	
Data:	 4.87271689              	 5.86275192e-1           	
Data:	 4.87328767              	 5.86262076e-1           	
Data:	 4.87385845              	 5.86248950e-1           	
Data:	 4.87442922              	 5.86235815e-1           	
Data:	 4.87500000              	 5.86222669e-1           	
Data:	 4.87557078              	 5.86209513e-1           	
Data:	 4.87614155              	 5.86196348e-1           	
Data:	 4.87671233              	 5.86183172e-1           	
Data:	 4.87728311              	 5.86169986e-1           	
Data:	 4.87785388              	 5.86156789e-1           	
Data:	 4.87842466              	 5.86143583e-1           	
Data:	 4.87899543              	 5.86130366e-1           	
Data:	 4.87956621              	 5.86117138e-1           	
Data:	 4.88013699              	 5.86103900e-1           	
Data:	 4.88070776              	 5.86090652e-1           	
Data:	 4.88127854              	 5.86077393e-1           	
Data:	 4.88184932              	 5.86064122e-1           	
Data:	 4.88242009              	 5.86050841e-1           	
Data:	 4.88299087              	 5.86037549e-1           	
Data:	 4.88356164              	 5.86024245e-1           	
Data:	 4.88413242              	 5.86010930e-1           	
Data:	 4.88470320              	 5.85997604e-1           	
Data:	 4.88527397              	 5.85984267e-1           	
Data:	 4.88584475              	 5.85970918e-1           	
Data:	 4.88641553              	 5.85957557e-1           	
Data:	 4.88698630              	 5.85944185e-1           	
Data:	 4.88755708              	 5.85930801e-1           	
Data:	 4.88812785              	 5.85917405e-1           	
Data:	 4.88869863              	 5.85903997e-1           	
Data:	 4.88926941              	 5.85890577e-1           	
Data:	 4.88984018              	 5.85877144e-1           	
Data:	 4.89041096              	 5.85863699e-1           	
Data:	 4.89098174              	 5.85850242e-1           	
Data:	 4.89155251              	 5.85836771e-1           	
Data:	 4.89212329              	 5.85823288e-1           	
Data:	 4.89269406              	 5.85809792e-1           	
Data:	 4.89326484              	 5.85796284e-1           	
Data:	 4.89383562              	 5.85782762e-1           	
Data:	 4.89440639              	 5.85769227e-1           	
Data:	 4.89497717              	 5.85755679e-1           	
Data:	 4.89554795              	 5.85742118e-1           	
Data:	 4.89611872              	 5.85728543e-1           	
Data:	 4.89668950              	 5.85714954e-1           	
Data:	 4.89726027              	 5.85701353e-1           	
Data:	 4.89783105              	 5.85687737e-1           	
Data:	 4.89840183              	 5.85674107e-1           	
Data:	 4.89897260              	 5.85660463e-1           	
Data:	 4.89954338              	 5.85646805e-1           	
Data:	 4.90011416              	 5.85633133e-1           	
Data:	 4.90068493              	 5.85619446e-1           	
Data:	 4.90125571              	 5.85605744e-1           	
Data:	 4.90182648              	 5.85592027e-1           	
Data:	 4.90239726              	 5.85578295e-1           	
Data:	 4.90296804              	 5.85564548e-1           	
Data:	 4.90353881              	 5.85550785e-1           	
Data:	 4.90410959              	 5.85537007e-1           	
Data:	 4.90468037              	 5.85523214e-1           	
Data:	 4.90525114              	 5.85509404e-1           	
Data:	 4.90582192              	 5.85495579e-1           	
Data:	 4.90639269              	 5.85481738e-1           	
Data:	 4.90696347              	 5.85467881e-1           	
Data:	 4.90753425              	 5.85454008e-1           	
Data:	 4.90810502              	 5.85440118e-1           	
Data:	 4.90867580              	 5.85426212e-1           	
Data:	 4.90924658              	 5.85412289e-1           	
Data:	 4.90981735              	 5.85398348e-1           	
Data:	 4.91038813              	 5.85384391e-1           	
Data:	 4.91095890              	 5.85370416e-1           	
Data:	 4.91152968              	 5.85356424e-1           	
Data:	 4.91210046              	 5.85342415e-1           	
Data:	 4.91267123              	 5.85328387e-1           	
Data:	 4.91324201              	 5.85314342e-1           	
Data:	 4.91381279              	 5.85300278e-1           	
Data:	 4.91438356              	 5.85286196e-1           	
Data:	 4.91495434              	 5.85272095e-1           	
